file,location,reference,match,kind,bucket,authority,reproducible,flag
outputs/logs/train_opt_combo_20260913_160716.log,32,l_top1=93.11% val_top5=99.73% macroF1=0.9308 | lr_bb=4.66e-05 lr_head=9.15e-04 | gnorm=2.81 | 7.9s | best=0.9308(ep9) | no_improve=0,9.15e-04,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,34,al_loss=0.4984 val_top1=92.30% val_top5=99.86% macroF1=0.9229 | lr_bb=4.56e-05 lr_head=8.90e-04 | gnorm=3.21 | 7.9s | best=0.9308(ep9) | no_improve=1,4.56e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,34,l_top1=92.30% val_top5=99.86% macroF1=0.9229 | lr_bb=4.56e-05 lr_head=8.90e-04 | gnorm=3.21 | 7.9s | best=0.9308(ep9) | no_improve=1,8.90e-04,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,36,al_loss=0.5163 val_top1=92.97% val_top5=99.86% macroF1=0.9299 | lr_bb=4.44e-05 lr_head=8.62e-04 | gnorm=2.90 | 7.9s | best=0.9308(ep9) | no_improve=2,4.44e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,36,l_top1=92.97% val_top5=99.86% macroF1=0.9299 | lr_bb=4.44e-05 lr_head=8.62e-04 | gnorm=2.90 | 7.9s | best=0.9308(ep9) | no_improve=2,8.62e-04,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,38,al_loss=0.4772 val_top1=93.51% val_top5=99.59% macroF1=0.9354 | lr_bb=4.32e-05 lr_head=8.32e-04 | gnorm=2.91 | 7.9s | best=0.9354(ep12) | no_improve=0,4.32e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,38,l_top1=93.51% val_top5=99.59% macroF1=0.9354 | lr_bb=4.32e-05 lr_head=8.32e-04 | gnorm=2.91 | 7.9s | best=0.9354(ep12) | no_improve=0,8.32e-04,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,40,al_loss=0.5054 val_top1=93.11% val_top5=99.59% macroF1=0.9312 | lr_bb=4.19e-05 lr_head=7.99e-04 | gnorm=2.84 | 7.9s | best=0.9354(ep12) | no_improve=1,4.19e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,40,l_top1=93.11% val_top5=99.59% macroF1=0.9312 | lr_bb=4.19e-05 lr_head=7.99e-04 | gnorm=2.84 | 7.9s | best=0.9354(ep12) | no_improve=1,7.99e-04,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,42,al_loss=0.4705 val_top1=92.84% val_top5=99.73% macroF1=0.9283 | lr_bb=4.05e-05 lr_head=7.65e-04 | gnorm=3.02 | 8.0s | best=0.9354(ep12) | no_improve=2,4.05e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,42,l_top1=92.84% val_top5=99.73% macroF1=0.9283 | lr_bb=4.05e-05 lr_head=7.65e-04 | gnorm=3.02 | 8.0s | best=0.9354(ep12) | no_improve=2,7.65e-04,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,44,al_loss=0.4682 val_top1=93.65% val_top5=99.86% macroF1=0.9365 | lr_bb=3.90e-05 lr_head=7.28e-04 | gnorm=3.01 | 8.1s | best=0.9365(ep15) | no_improve=0,3.90e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,44,l_top1=93.65% val_top5=99.86% macroF1=0.9365 | lr_bb=3.90e-05 lr_head=7.28e-04 | gnorm=3.01 | 8.1s | best=0.9365(ep15) | no_improve=0,7.28e-04,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,46,al_loss=0.4425 val_top1=94.05% val_top5=99.86% macroF1=0.9407 | lr_bb=3.75e-05 lr_head=6.90e-04 | gnorm=2.76 | 8.3s | best=0.9407(ep16) | no_improve=0,3.75e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,46,l_top1=94.05% val_top5=99.86% macroF1=0.9407 | lr_bb=3.75e-05 lr_head=6.90e-04 | gnorm=2.76 | 8.3s | best=0.9407(ep16) | no_improve=0,6.90e-04,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,48,al_loss=0.4223 val_top1=93.78% val_top5=99.73% macroF1=0.9379 | lr_bb=3.59e-05 lr_head=6.50e-04 | gnorm=2.84 | 8.3s | best=0.9407(ep16) | no_improve=1,3.59e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,48,l_top1=93.78% val_top5=99.73% macroF1=0.9379 | lr_bb=3.59e-05 lr_head=6.50e-04 | gnorm=2.84 | 8.3s | best=0.9407(ep16) | no_improve=1,6.50e-04,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,50,al_loss=0.4832 val_top1=93.65% val_top5=99.86% macroF1=0.9366 | lr_bb=3.42e-05 lr_head=6.09e-04 | gnorm=3.02 | 8.1s | best=0.9407(ep16) | no_improve=2,3.42e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,50,l_top1=93.65% val_top5=99.86% macroF1=0.9366 | lr_bb=3.42e-05 lr_head=6.09e-04 | gnorm=3.02 | 8.1s | best=0.9407(ep16) | no_improve=2,6.09e-04,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,52,al_loss=0.4701 val_top1=93.92% val_top5=99.73% macroF1=0.9395 | lr_bb=3.25e-05 lr_head=5.68e-04 | gnorm=3.01 | 8.0s | best=0.9407(ep16) | no_improve=3,3.25e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,52,l_top1=93.92% val_top5=99.73% macroF1=0.9395 | lr_bb=3.25e-05 lr_head=5.68e-04 | gnorm=3.01 | 8.0s | best=0.9407(ep16) | no_improve=3,5.68e-04,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,54,al_loss=0.5414 val_top1=94.46% val_top5=99.59% macroF1=0.9446 | lr_bb=3.08e-05 lr_head=5.26e-04 | gnorm=3.12 | 7.9s | best=0.9446(ep20) | no_improve=0,3.08e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,54,l_top1=94.46% val_top5=99.59% macroF1=0.9446 | lr_bb=3.08e-05 lr_head=5.26e-04 | gnorm=3.12 | 7.9s | best=0.9446(ep20) | no_improve=0,5.26e-04,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,56,al_loss=0.4788 val_top1=94.46% val_top5=99.59% macroF1=0.9448 | lr_bb=2.92e-05 lr_head=4.84e-04 | gnorm=3.31 | 8.0s | best=0.9448(ep21) | no_improve=0,2.92e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,56,l_top1=94.46% val_top5=99.59% macroF1=0.9448 | lr_bb=2.92e-05 lr_head=4.84e-04 | gnorm=3.31 | 8.0s | best=0.9448(ep21) | no_improve=0,4.84e-04,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,58,al_loss=0.4187 val_top1=94.32% val_top5=99.59% macroF1=0.9435 | lr_bb=2.75e-05 lr_head=4.42e-04 | gnorm=2.89 | 8.0s | best=0.9448(ep21) | no_improve=1,2.75e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,58,l_top1=94.32% val_top5=99.59% macroF1=0.9435 | lr_bb=2.75e-05 lr_head=4.42e-04 | gnorm=2.89 | 8.0s | best=0.9448(ep21) | no_improve=1,4.42e-04,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,60,al_loss=0.4707 val_top1=94.59% val_top5=99.73% macroF1=0.9461 | lr_bb=2.58e-05 lr_head=4.01e-04 | gnorm=2.82 | 8.0s | best=0.9461(ep23) | no_improve=0,2.58e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,60,l_top1=94.59% val_top5=99.73% macroF1=0.9461 | lr_bb=2.58e-05 lr_head=4.01e-04 | gnorm=2.82 | 8.0s | best=0.9461(ep23) | no_improve=0,4.01e-04,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,62,al_loss=0.4652 val_top1=94.05% val_top5=99.59% macroF1=0.9408 | lr_bb=2.41e-05 lr_head=3.60e-04 | gnorm=3.00 | 7.8s | best=0.9461(ep23) | no_improve=1,2.41e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,62,l_top1=94.05% val_top5=99.59% macroF1=0.9408 | lr_bb=2.41e-05 lr_head=3.60e-04 | gnorm=3.00 | 7.8s | best=0.9461(ep23) | no_improve=1,3.60e-04,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,64,al_loss=0.4792 val_top1=94.05% val_top5=99.86% macroF1=0.9407 | lr_bb=2.25e-05 lr_head=3.20e-04 | gnorm=2.99 | 7.9s | best=0.9461(ep23) | no_improve=2,2.25e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,64,l_top1=94.05% val_top5=99.86% macroF1=0.9407 | lr_bb=2.25e-05 lr_head=3.20e-04 | gnorm=2.99 | 7.9s | best=0.9461(ep23) | no_improve=2,3.20e-04,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,66,al_loss=0.4643 val_top1=94.19% val_top5=99.73% macroF1=0.9420 | lr_bb=2.10e-05 lr_head=2.82e-04 | gnorm=2.80 | 7.9s | best=0.9461(ep23) | no_improve=3,2.10e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,66,l_top1=94.19% val_top5=99.73% macroF1=0.9420 | lr_bb=2.10e-05 lr_head=2.82e-04 | gnorm=2.80 | 7.9s | best=0.9461(ep23) | no_improve=3,2.82e-04,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,68,al_loss=0.4906 val_top1=93.92% val_top5=99.86% macroF1=0.9393 | lr_bb=1.95e-05 lr_head=2.45e-04 | gnorm=2.92 | 7.9s | best=0.9461(ep23) | no_improve=4,1.95e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,68,l_top1=93.92% val_top5=99.86% macroF1=0.9393 | lr_bb=1.95e-05 lr_head=2.45e-04 | gnorm=2.92 | 7.9s | best=0.9461(ep23) | no_improve=4,2.45e-04,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,70,al_loss=0.4436 val_top1=94.05% val_top5=99.73% macroF1=0.9407 | lr_bb=1.81e-05 lr_head=2.11e-04 | gnorm=2.88 | 8.0s | best=0.9461(ep23) | no_improve=5,1.81e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,70,l_top1=94.05% val_top5=99.73% macroF1=0.9407 | lr_bb=1.81e-05 lr_head=2.11e-04 | gnorm=2.88 | 8.0s | best=0.9461(ep23) | no_improve=5,2.11e-04,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,72,al_loss=0.4778 val_top1=94.73% val_top5=99.73% macroF1=0.9474 | lr_bb=1.68e-05 lr_head=1.78e-04 | gnorm=2.86 | 8.0s | best=0.9474(ep29) | no_improve=0,1.68e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,72,l_top1=94.73% val_top5=99.73% macroF1=0.9474 | lr_bb=1.68e-05 lr_head=1.78e-04 | gnorm=2.86 | 8.0s | best=0.9474(ep29) | no_improve=0,1.78e-04,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,74,l_top1=94.59% val_top5=99.86% macroF1=0.9461 | lr_bb=1.56e-05 lr_head=1.48e-04 | gnorm=2.90 | 7.9s | best=0.9474(ep29) | no_improve=1,1.48e-04,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,74,al_loss=0.4525 val_top1=94.59% val_top5=99.86% macroF1=0.9461 | lr_bb=1.56e-05 lr_head=1.48e-04 | gnorm=2.90 | 7.9s | best=0.9474(ep29) | no_improve=1,1.56e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,76,l_top1=94.73% val_top5=99.73% macroF1=0.9474 | lr_bb=1.44e-05 lr_head=1.20e-04 | gnorm=2.77 | 7.9s | best=0.9474(ep31) | no_improve=0,1.20e-04,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,76,al_loss=0.4673 val_top1=94.73% val_top5=99.73% macroF1=0.9474 | lr_bb=1.44e-05 lr_head=1.20e-04 | gnorm=2.77 | 7.9s | best=0.9474(ep31) | no_improve=0,1.44e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,78,al_loss=0.4131 val_top1=94.59% val_top5=99.86% macroF1=0.9462 | lr_bb=1.34e-05 lr_head=9.49e-05 | gnorm=2.51 | 8.0s | best=0.9474(ep31) | no_improve=1,1.34e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,78,l_top1=94.59% val_top5=99.86% macroF1=0.9462 | lr_bb=1.34e-05 lr_head=9.49e-05 | gnorm=2.51 | 8.0s | best=0.9474(ep31) | no_improve=1,9.49e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,80,al_loss=0.4021 val_top1=94.19% val_top5=99.73% macroF1=0.9418 | lr_bb=1.25e-05 lr_head=7.29e-05 | gnorm=2.56 | 7.9s | best=0.9474(ep31) | no_improve=2,1.25e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,80,l_top1=94.19% val_top5=99.73% macroF1=0.9418 | lr_bb=1.25e-05 lr_head=7.29e-05 | gnorm=2.56 | 7.9s | best=0.9474(ep31) | no_improve=2,7.29e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,82,al_loss=0.4149 val_top1=94.05% val_top5=99.73% macroF1=0.9407 | lr_bb=1.18e-05 lr_head=5.39e-05 | gnorm=2.88 | 7.8s | best=0.9474(ep31) | no_improve=3,1.18e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,82,l_top1=94.05% val_top5=99.73% macroF1=0.9407 | lr_bb=1.18e-05 lr_head=5.39e-05 | gnorm=2.88 | 7.8s | best=0.9474(ep31) | no_improve=3,5.39e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,84,al_loss=0.4175 val_top1=94.59% val_top5=99.86% macroF1=0.9459 | lr_bb=1.11e-05 lr_head=3.83e-05 | gnorm=2.78 | 8.0s | best=0.9474(ep31) | no_improve=4,1.11e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,84,l_top1=94.59% val_top5=99.86% macroF1=0.9459 | lr_bb=1.11e-05 lr_head=3.83e-05 | gnorm=2.78 | 8.0s | best=0.9474(ep31) | no_improve=4,3.83e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,86,al_loss=0.4540 val_top1=94.59% val_top5=99.86% macroF1=0.9459 | lr_bb=1.06e-05 lr_head=2.60e-05 | gnorm=2.65 | 8.0s | best=0.9474(ep31) | no_improve=5,1.06e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,86,l_top1=94.59% val_top5=99.86% macroF1=0.9459 | lr_bb=1.06e-05 lr_head=2.60e-05 | gnorm=2.65 | 8.0s | best=0.9474(ep31) | no_improve=5,2.60e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,88,al_loss=0.4051 val_top1=94.32% val_top5=99.73% macroF1=0.9432 | lr_bb=1.03e-05 lr_head=1.71e-05 | gnorm=2.45 | 8.0s | best=0.9474(ep31) | no_improve=6,1.03e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,88,l_top1=94.32% val_top5=99.73% macroF1=0.9432 | lr_bb=1.03e-05 lr_head=1.71e-05 | gnorm=2.45 | 8.0s | best=0.9474(ep31) | no_improve=6,1.71e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,90,al_loss=0.4204 val_top1=94.73% val_top5=99.86% macroF1=0.9474 | lr_bb=1.01e-05 lr_head=1.18e-05 | gnorm=2.66 | 8.0s | best=0.9474(ep31) | no_improve=7,1.01e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,90,l_top1=94.73% val_top5=99.86% macroF1=0.9474 | lr_bb=1.01e-05 lr_head=1.18e-05 | gnorm=2.66 | 8.0s | best=0.9474(ep31) | no_improve=7,1.18e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,92,al_loss=0.4535 val_top1=94.86% val_top5=99.86% macroF1=0.9489 | lr_bb=1.00e-05 lr_head=1.00e-05 | gnorm=2.66 | 7.9s | best=0.9489(ep39) | no_improve=0,1.00e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_combo_20260913_160716.log,92,l_top1=94.86% val_top5=99.86% macroF1=0.9489 | lr_bb=1.00e-05 lr_head=1.00e-05 | gnorm=2.66 | 7.9s | best=0.9489(ep39) | no_improve=0,1.00e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_disc_20260913_144317.log,11,[optim] group=backbone_decay     n_params=126  lr=5.000e-05 wd=0.05,5.000e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_disc_20260913_144317.log,12,[optim] group=backbone_no_decay  n_params=255  lr=5.000e-05 wd=0.0,5.000e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_disc_20260913_144317.log,13,[optim] group=head_no_decay      n_params=3    lr=1.000e-03 wd=0.0,1.000e-03,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_disc_20260913_144317.log,14,[optim] group=head_decay         n_params=1    lr=1.000e-03 wd=0.05,1.000e-03,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_disc_20260913_151521.log,9,[optim] group=backbone_decay     n_params=126  lr=5.000e-05 wd=0.05,5.000e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_disc_20260913_151521.log,10,[optim] group=backbone_no_decay  n_params=255  lr=5.000e-05 wd=0.0,5.000e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_disc_20260913_151521.log,11,[optim] group=head_no_decay      n_params=3    lr=1.000e-03 wd=0.0,1.000e-03,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_disc_20260913_151521.log,12,[optim] group=head_decay         n_params=1    lr=1.000e-03 wd=0.05,1.000e-03,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_disc_20260913_151521.log,14,val_loss=3.6489 val_top1=1.62% val_top5=11.62% macroF1=0.0165 | lr_bb=1.70e-05 lr_head=3.40e-04 | gnorm=2.03 | 60.5s | best=0.0165(ep0) | no_improve=0,1.70e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_disc_20260913_151521.log,14,al_top1=1.62% val_top5=11.62% macroF1=0.0165 | lr_bb=1.70e-05 lr_head=3.40e-04 | gnorm=2.03 | 60.5s | best=0.0165(ep0) | no_improve=0,3.40e-04,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_disc_20260913_151521.log,16,al_loss=2.9448 val_top1=64.19% val_top5=90.95% macroF1=0.6288 | lr_bb=3.35e-05 lr_head=6.70e-04 | gnorm=1.94 | 12.5s | best=0.6288(ep1) | no_improve=0,3.35e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_disc_20260913_151521.log,16,l_top1=64.19% val_top5=90.95% macroF1=0.6288 | lr_bb=3.35e-05 lr_head=6.70e-04 | gnorm=1.94 | 12.5s | best=0.6288(ep1) | no_improve=0,6.70e-04,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_disc_20260913_151521.log,18,l_top1=82.03% val_top5=99.59% macroF1=0.8108 | lr_bb=5.00e-05 lr_head=1.00e-03 | gnorm=2.33 | 9.2s | best=0.8108(ep2) | no_improve=0,1.00e-03,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_disc_20260913_151521.log,18,al_loss=1.6412 val_top1=82.03% val_top5=99.59% macroF1=0.8108 | lr_bb=5.00e-05 lr_head=1.00e-03 | gnorm=2.33 | 9.2s | best=0.8108(ep2) | no_improve=0,5.00e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_disc_20260913_151521.log,20,al_loss=0.6594 val_top1=88.78% val_top5=99.86% macroF1=0.8865 | lr_bb=4.99e-05 lr_head=9.98e-04 | gnorm=2.41 | 8.6s | best=0.8865(ep3) | no_improve=0,4.99e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_disc_20260913_151521.log,20,l_top1=88.78% val_top5=99.86% macroF1=0.8865 | lr_bb=4.99e-05 lr_head=9.98e-04 | gnorm=2.41 | 8.6s | best=0.8865(ep3) | no_improve=0,9.98e-04,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_disc_20260913_151521.log,22,al_loss=0.4556 val_top1=90.81% val_top5=99.86% macroF1=0.9075 | lr_bb=4.97e-05 lr_head=9.93e-04 | gnorm=2.30 | 9.0s | best=0.9075(ep4) | no_improve=0,4.97e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_disc_20260913_151521.log,22,l_top1=90.81% val_top5=99.86% macroF1=0.9075 | lr_bb=4.97e-05 lr_head=9.93e-04 | gnorm=2.30 | 9.0s | best=0.9075(ep4) | no_improve=0,9.93e-04,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_disc_20260913_151521.log,24,al_loss=0.3871 val_top1=91.62% val_top5=99.86% macroF1=0.9157 | lr_bb=4.94e-05 lr_head=9.84e-04 | gnorm=2.28 | 9.0s | best=0.9157(ep5) | no_improve=0,4.94e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_disc_20260913_151521.log,24,l_top1=91.62% val_top5=99.86% macroF1=0.9157 | lr_bb=4.94e-05 lr_head=9.84e-04 | gnorm=2.28 | 9.0s | best=0.9157(ep5) | no_improve=0,9.84e-04,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_disc_20260913_151521.log,26,al_loss=0.3569 val_top1=92.57% val_top5=99.86% macroF1=0.9254 | lr_bb=4.89e-05 lr_head=9.72e-04 | gnorm=2.33 | 14.9s | best=0.9254(ep6) | no_improve=0,4.89e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_disc_20260913_151521.log,26,l_top1=92.57% val_top5=99.86% macroF1=0.9254 | lr_bb=4.89e-05 lr_head=9.72e-04 | gnorm=2.33 | 14.9s | best=0.9254(ep6) | no_improve=0,9.72e-04,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_disc_20260913_151521.log,28,al_loss=0.3540 val_top1=91.62% val_top5=99.86% macroF1=0.9157 | lr_bb=4.82e-05 lr_head=9.56e-04 | gnorm=2.15 | 9.9s | best=0.9254(ep6) | no_improve=1,4.82e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_disc_20260913_151521.log,28,l_top1=91.62% val_top5=99.86% macroF1=0.9157 | lr_bb=4.82e-05 lr_head=9.56e-04 | gnorm=2.15 | 9.9s | best=0.9254(ep6) | no_improve=1,9.56e-04,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_disc_20260913_151521.log,30,al_loss=0.3398 val_top1=92.57% val_top5=99.86% macroF1=0.9251 | lr_bb=4.75e-05 lr_head=9.37e-04 | gnorm=2.18 | 12.6s | best=0.9254(ep6) | no_improve=2,4.75e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_disc_20260913_151521.log,30,l_top1=92.57% val_top5=99.86% macroF1=0.9251 | lr_bb=4.75e-05 lr_head=9.37e-04 | gnorm=2.18 | 12.6s | best=0.9254(ep6) | no_improve=2,9.37e-04,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_disc_20260913_151521.log,32,al_loss=0.3403 val_top1=92.57% val_top5=99.86% macroF1=0.9255 | lr_bb=4.66e-05 lr_head=9.15e-04 | gnorm=2.05 | 11.0s | best=0.9255(ep9) | no_improve=0,4.66e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_disc_20260913_151521.log,32,l_top1=92.57% val_top5=99.86% macroF1=0.9255 | lr_bb=4.66e-05 lr_head=9.15e-04 | gnorm=2.05 | 11.0s | best=0.9255(ep9) | no_improve=0,9.15e-04,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_disc_20260913_151521.log,34,al_loss=0.3366 val_top1=92.84% val_top5=99.86% macroF1=0.9279 | lr_bb=4.56e-05 lr_head=8.90e-04 | gnorm=2.02 | 12.2s | best=0.9279(ep10) | no_improve=0,4.56e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_disc_20260913_151521.log,34,l_top1=92.84% val_top5=99.86% macroF1=0.9279 | lr_bb=4.56e-05 lr_head=8.90e-04 | gnorm=2.02 | 12.2s | best=0.9279(ep10) | no_improve=0,8.90e-04,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_disc_20260913_151521.log,36,al_loss=0.3442 val_top1=93.65% val_top5=99.86% macroF1=0.9363 | lr_bb=4.44e-05 lr_head=8.62e-04 | gnorm=1.91 | 12.1s | best=0.9363(ep11) | no_improve=0,4.44e-05,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_disc_20260913_151521.log,36,l_top1=93.65% val_top5=99.86% macroF1=0.9363 | lr_bb=4.44e-05 lr_head=8.62e-04 | gnorm=1.91 | 12.1s | best=0.9363(ep11) | no_improve=0,8.62e-04,noise_float,NOT_AN_ERROR_REF,—,-,
outputs/logs/train_opt_disc_20260913_151521.log,38,al_loss=0.3355 val_top1=93.78% val_top5=99.86% macroF1=0.9379 | lr_bb=4.32e-05 lr_head=8.32e-04 | gnorm=1.96 | 12.6s | best=0.9379(ep12) | no_improve=0,4.32e-05,noise_float,NOT_AN_ERROR_REF,—,-,
